date,user_id,IP in SH(1) or CQ(0),weibo_id,comment_content_process,bert
2022-05-17,3215131980,1,Ltm99Erqk,运动 过程 后 运动 结束 后 都 可以 适当 补充 补剂 补剂 可以 提升 运动 表现 促进 练 后 恢复 组图 共 9 张 原图 赞 103 原文 转发 18 原文 评论 9 转发 理由 转发 微博,0.047463886
2022-05-17,7295943862,1,LtsPDd3Hp,抱歉 作者 已 设置 仅 展示 半年 内 微博 此 微博 已 不可 见 赞 0 原文 转发 0 原文 评论 0 转发 理由 可怕 中年 不知 愁 还有 早育 20 岁 两 个 孩子 以及 妻子 失踪 这种 事 也 很 难 讲 吧 呵呵 AyahuascaSoprano 基本 都 是 一 米 五几 瘦小 贫穷 无 资源 的 女性,0.07387311
2022-05-17,1161362515,0,LtkPMsRO7,中国 古典 纯 音乐 合集 由 笛子 古筝 等 传统 乐器 演奏 意境 超绝 空灵 之 美 人间 奇妙 之 旅 的 微博 视频 赞 1338 原文 转发 1375 原文 评论 74 转发 理由 转发 微博,0.6033804
2022-05-17,2690549404,1,Ltn9cpHvd,2022 5 17 防范区 凭 居委会 出具 的 出门证 及 医院 预约 一早 赶赴 医院 下 高架 警察 拦截 查询 后 放行 整体 上 顺利 现 医院 凭 48h核酸 扫码 才能 进 门诊 目前 就 医人 陆续 增长 中 上海 · 上海 交通 大学 医学院 附属 瑞金 医院 显示 地图 组图 共 4 张 原图,0.1098768
2022-05-17,6544051137,1,LtotfxNiK,抱歉 作者 已 设置 仅 展示 半年 内 微博 此 微博 已 不可 见 赞 0 原文 转发 0 原文 评论 0 转发 理由 看看 吧 这 阵式 韩 东言,0.0921543
2022-05-17,5385279665,1,LtmwK5dM4,今天 是 我 的 生日 05月 17日 来 祝福 我 吧,0.08663937
2022-05-17,7295943862,1,Ltrdr0XLN,粉色 冰墩墩 来 了 本月 冰墩墩 又 上 新 了 而且 是 一 系列 其中 还有 粉色 冰墩墩 设计师 说 这是 一 款 有爱 的 产品 可以 为 更 多 人 带 去 爱 根据 授权 冰墩墩 产品 6月底 生产 最后 一批 关注 转发 本条 微博 抽奖 送 一 套 粉色 冰墩 墩礼盒 央视 新闻 的 微博 视频 赞 113560 原文 转发 76139 原文 评论 32312 转发 理由 哇 哦 ⊙ ∀⊙,0.0706809
2022-05-18,3215131980,1,LtvKLmoCU,最 夯 腹肌 训练 计划 每个 动作 15 次 做 3 4 组 组间 休息 一 分钟 配合 良好 饮食 和 有氧 快速 虐出 性感 腹肌 组图 共 9 张 原图 赞 122 原文 转发 75 原文 评论 8 转发 理由 转发 微博,0.059128564
2022-05-18,1935779717,0,Lty5KrLAG,常青 青铜 神树 文物 印象曲 http t cn A6Xi2oao青 烟 起 錾 铭文 要 天地 同 春 于 千年 后 现身 再 望 向 凡尘 神鸟 蹁跹 神树 通天 寄托 美好 祈愿 万年 常青不败 仰观 这 古老 的 青铜 树 我们 在 时光 的 洪流 中 与 伟大 的 先人 对视 今天 我们 和 一起 守护 青铜 神树 守护 历史 长河 2022 国际 博物馆 日 三星堆 1986年 出土 文物 找到 另 一半 http t cn A6Xi2J1D 赞 2218 原文 转发 1733 原文 评论 224 转发 理由 转发 微博,0.19104393
2022-05-18,2690549404,1,LtzrU1sm3,刚刚 领到 政府 发放 的 生活 物资 礼包 洗漱 洗涤 用品 唯一 次 也 应 是 彻底 解封 前 最后 一 次 了 原图,0.20309032
2022-05-18,6103005527,1,LtBgu4UZ3,马斯克 说出 真正 的 美国 总统 俄 媒 马斯克 说出 真正 的 美国 总统 还 提到 一 部 电影 马斯克 说出 了 真正 的 美国 总统 今日 俄罗斯 RT 17日 以此 为 题 报道 称 特斯拉 CEO 埃隆•马斯克 当地 时间 16日 在 一档 播客 节目 中 称 真正 的 美国 总统 是 控制 了 提词器 的 人 RT 认为 这位 亿万 富翁 是 将 现任 美国 总统 拜登 视为 无用 的 傀儡 他 称 尽管 自己 曾 投票 给 民主党 但 该党 已经 在 走下坡路 据 报道 马斯克 当天 在 播客 节目 中 说 真正 的 总统 是 控制 了 提词器 的 人 他 还 宣称 通往 权力 之 路 就是 通往 提词器 之 路 我 确实 觉得 如果 有人 不 小心 依赖 提词器 就 会 像 王牌 播音员 所 演 的 那样 RT 称 马斯克 所 说 的 是 2004年 的 美国 电影 王牌 播音员 Anchorman 电影 主角 会 阅读 提词器 上 的 任何 内容 无论 内容 多么 荒谬 或 对 他 自己 的 职业 生涯 多么 不利 电影 中 的 一 句 经典 台词 是 无论 提 词器 上 出现 什么 鬼东西 他 都会 照念 不 误 报道 称 马斯克 还 在 节目 中 抱怨 美国 创纪录 的 高 通胀 以及 美国 政府 明显 未能 理解 造成 高 通胀 的 原因 并 指出 出现 这种 现象 的 原因 显然 是 在 新冠 疫情 期间 拜登 政府 印制 的 钞票 比 实际 需求 要 多 得 多 http t cn A6XiKOX9 赞 152 原文 转发 15 原文 评论 33 转发 理由 所以 人家 要 收购 推特,0.7122011
2022-05-18,3215131980,1,LtD4a5juQ,太 棒 了 我 在 熊猫 守护者 认领 了 一块 保护地 将 在 四川省 都江堰市 龙溪 虹口 帮助 守护 一 平米 的 小 种群 野生 滚滚 栖息地 你 也 快 来 加入 吧 熊猫 守护者 虎爪比心,0.07068355
2022-05-18,5531996071,0,LtD8sCd8D,高校 追 回 多 名 已 毕业 研究生 国家 助学金 查 本科 惊喜 多多 哦 开学季 开学季,0.90730804
2022-05-18,6103005527,1,LtDjdgaeg,我 的 愿望 是 世界 和平 开学季 原图 赞 8586 原文 转发 132 原文 评论 435 转发 理由 要 打 去 华盛顿 打,0.07075822
2022-05-18,7413097220,0,LtwNz7vZN,许 凯景 甜 新 剧 乐游 原片场 拍摄 吻戏 路透 景甜 乐游 原 许凯 乐游 原 星娱剧 安利 的 微博 视频 赞 461 原文 转发 58 原文 评论 58 转发 理由 许凯 景甜 两 个 小 宝贝,0.04317569
2022-05-18,5531996071,0,LtyNhtdFj,瑞典 和 芬兰 拟 联合 提交 加入 北约 申请 三战 轴心国 马上 要 有 雏形 了 是 吧,0.87556255
2022-05-18,2690549404,1,LtCc3BjOF,时间 盘点 3月 1日 受 普陀 老年 舞蹈队 疫情 根源 华亭 宾馆 波及 一直 核酸 抗原 模式 至 今天 已 79 天 解封 的 脚步声 越来越 近 原图,0.061300877
2022-05-18,6103005527,1,LtBsx7lML,傻人有傻福 原图 赞 190 原文 转发 4 原文 评论 54 转发 理由 不光 台独 还 港独 早晚 解放 台湾 撕烂 台独 小编 的 嘴,0.08838291
2022-05-18,5489863321,1,Ltu05cQoR,据 外媒 消息 拜登 访 日 期间 会 公开 发布 遏制 中国 的 联合 声明 一直 都 在 遏制 中国 那 又 怎么样 本来 一 套 组合拳 的 最 开始 是 佩洛西 去 台湾 没 成 东盟 没 搞成 围堵 辽宁舰 编队 据说 我们 055 直接 把 小 日本 甩开 了 他们 不 知道 055 在 哪儿 然后 就是 拜登 来日 韩 顺便 美 日 印 澳 碰头 还是 狗子 听话 找补 一下 脸面 赞 2643 原文 转发 58 原文 评论 192 转发 理由 打 不 死 我 的 让 我 更 强大,0.056964397
2022-05-18,5489863321,1,Ltu0M3G9m,把 投降 说成 撤退 原图 赞 2031 原文 转发 84 原文 评论 298 转发 理由 战略 的 东西 怎 能 叫 投降 这 叫 为 将来 反攻 保存 实力,0.04888476
2022-05-18,5489863321,1,Ltu1jqXc2,续航 成功 组图 共 2 张 原图 赞 1187 原文 转发 31 原文 评论 217 转发 理由 替身 使者 亦 或 逆天 改命,0.0459749
2022-05-18,5618699626,1,LtyRVEWHp,宗教 和 信仰 的 区别 这位 老 道士 讲 得 深入浅出 值得 好好 听听 皓伦 王 明川 的 微博 视频 赞 1498 原文 转发 1551 原文 评论 150 转发 理由 转发 微博,0.034273062
2022-05-18,3278139071,1,LtCSTh6j7,西方 提倡 无 麸质 膳食 中医 用 麸皮 治病 矛盾 吗 所谓 麸质 gluten 就是 面粉 里 的 面筋蛋白 它 是 面团 里 的 不溶性 蛋白质 成分 加水 后 可以 形成 一个 庞大 蛋白质 网络 让 面团 具有 超乎 寻常 的 柔韧性 延展性 能 做成 面条 面包 饺子皮 等 有 筋力 的 食品 但是 这个 蛋白质 网络 也 是 较 难 消化 的 有 可能 导致 慢性 过敏 或 不 耐受 反应 的 国外 说 不 吃 含有 麸质 的 食物 是 不 建议 吃 面包 等 小麦 粉 做 的 食物 欧洲人 大概 有 百分之十几 存在 面筋蛋白 慢性 过敏 有些 学者 认为 这种 食物 慢性 过敏 的 情况 也 与 甲状腺 疾病 和 肠道 疾病 有关 因此 建议 患者 吃 无 麸质 饮食 所谓 无 麸质 饮食 就是 几乎 不 碰 任何 含有 面粉 的 食物 麸质 和 麸皮 没有 任何 关系 古代 的 做法 是 用 全谷物 来 煮汤 不是 用 白面粉 做成 食物 吃 进去 也 不是 提取 面粉 里 的 面筋蛋白 古人 用 全谷 物煮 汤 可以 得到 种皮 糊粉层 胚芽 中 的 营养 和 保健 成分 并 不是 为了 得到 面粉 里 的 面筋蛋白 比如说 孙思邈 提出 可以 用谷 皮煎 汤来 治疗 脚气病 多发性 神经炎 维生素B1 缺乏症 表现 是 因为 谷物 的 麸皮 部分 富含 的 维生素B1 这种 维生素 是 水溶性 的 可以 在 煎汤 的 时候 溶 出来 帮助 治疗 脚气病 所以 两 种 说法 并 不 矛盾 都 怪 麸质 这个 外行 翻译 的 词汇 太 误导 了 直接 把 英文gluten 翻译 成 面筋蛋白 就 好 了 论 专业 人士 做 科普书 翻译 的 重要性 做 翻译 书 的 稿费 超级 低 每 千 字 几十 块钱 还 没有 版权 不 算 工作 成绩 没有 几 个 懂 专业 的 学者 愿意 做 科普书 翻译 出版社 也 怕 专业 人士 翻译 出来 的 语言 不够 好懂 通常 都 请 外行 的 英文 专业 人员 来 做 翻译 但 外行 的 翻译 经常 出现 科学 错误 无奈 中西医 有时 真的 大 相庭 径 我 看 谷物 大脑 中 提出 有 抑郁 的 人 尽量 少 吃 有 麩质 的 食物 在 中医 里 医圣 张 仲景 很 有名 的 甘麦 大枣 汤 是 用来 治疗 抑郁症 之类 的 疾病 当代 的 中医 还 可用 这个 方子 在 女士 更年期 饮用 有时候 不 知道 是 不是 自己 阅读 能力 差 呢 赞 471 原文 转发 136 原文 评论 100 转发 理由 转发 微博,0.14377977
2022-05-18,3215131980,1,LtudXDTgi,我 在 森林 驿站 帮助 了 猕猴 获得 了 爱心 和 动物 卡片 熊猫 守护者 们 快 加入 驿站 一起 玩 吧 熊猫 守护者 原图,0.33004296
2022-05-18,2690549404,1,LtwCV36Rp,t cn Rfd3rQV 赞 0 原文 转发 0 原文 评论 0 转发 理由 陈怡然 杜克 大学 这种 辩论 就是 典型 的 偷换 概念 疫苗 有 了 针对性 药物 和 医疗流 也 有 了 病毒 本身 的 特性 与 症状 发生 了 很 大 的 变化 很多 国家 积累 了 各种 条件 各种 因素 下 的 大量 数据 大家 现在 讨论 的 是 什么 条件 下 能 开放 怎么 开放 什么 时候 开放 连 东方 某 邻国 的 电视 都 开始 了 这 方面 的 教育 可 总 有人 揣 着 明白,0.09117945
2022-05-18,2690549404,1,LtBNX4WWl,解封 前 的 庆祝 彩排 惹怒 居民 京 吃 的 微博 视频 上海 疫情 赞 2706 原文 转发 975 原文 评论 261 转发 理由 🈶️ 什么 值得 彩排 庆祝 佩服 上海 的 人民 勇敢 的 把 别的 城市 不 敢 报道 的 事 报道 出来 孔 二 狗 新闻面 解封 宋英杰 实事求是,0.07319006
2022-05-18,2690549404,1,LtB2XgfMR,上海市 区分 阶段 逐步 解封 进行 时 原图,0.06428168
2022-05-18,2690549404,1,Ltz5z3bvR,杨丹旭 经济 欲言又止 李稻葵 的话 招来 一 片 骂声 背后 恰恰 是 长期 严格 防疫 的 状态 下 中国 社会 对 迟迟 无法 走出 抗疫 困境 的 焦虑 和 不满 杨丹旭 经济 欲言又止 原图 赞 269 原文 转发 86 原文 评论 9 转发 理由 中国 经济 正 经历 2020年 疫情 暴发 后 的 又 一个 至暗 时刻 动态 清零 之 剑 高 悬下 抗疫 和 经济 的 平衡 在 中国 社会 不 能 被 无 约束 地 讨论 但 这 并 不 表示 这个 矛盾 不 在 相反 这 很 可能 是 中国 在 下来 一 段 时间 面临 的 主要 矛盾,0.1962507
2022-05-18,5287998142,0,LtBryyN91,好 喜欢 闻 芒果 的 味道,0.37896717
2022-05-18,5287998142,0,Ltysw1Tu6,熊猫 血 男子 为 能 随时 献血 自律 20年 太 好的 人 了,0.058089897
2022-05-18,5287998142,0,LtyeAFsmC,五角大楼 公布 UFO 画面 我 只 相信 中国 那 句 古老 的 谚语 善有善报 恶有恶报 天道 好 轮回,0.8448934
2022-05-18,5287998142,0,LtxD8FLej,上海 新增 96 例 本土 确诊 759 例 本土 无 症状 最近 上海 来 渝返 渝 人员 的 隔离 规定 如下 转 7天 集中 隔离 7天 居家 隔离 自 5月 18日 起 执行 以下 健康 管理 措施 上海市 来 渝 返渝 人员 实行 7天 集中 隔离 7天 居家 隔离 从 离开 上海市 时 计算 满 14 天 为止 不 满足 居家 隔离 条件 的 一律 实行 集中 隔离 集中 隔离 期间 第1 3 4 7天 各 开展 1 次 核酸 检测 居家 隔离 期间 要 做好 体温 症状 等 监测 第3 7天 各 开展 1 次 核酸 检测,0.05834051
2022-05-18,5287998142,0,LtuBEyvjd,美国 国会 就 UFO 问题 举行 听证会 别 拿 外星人 当 幌子 外星人 真 来 了 也 不 会 原谅 漂亮 国 的 恶,0.94559675
2022-05-18,5287998142,0,Ltuwy5iqn,俄 乌 局势 拿下 亚速 钢厂 真是 大快人心 这 钢铁厂 据说 坚固 异常 为 抗核 打击 而 建 俄军 能 顺利 拿下 有 重要 战略 意义,0.04072449
2022-05-18,6242457186,1,LtAvEj0hX,督督 熊普法 租房 受 损害 方可 追责 年轻 女孩 租房 2 年 未 扔 垃圾 一 事 引发 热议 根据 中华 人民 共和 国民 法典 第五百八十二 条 履行 不 符合 约定 的 应当 按照 当事人 的 约定 承担 违约 责任 对 违约 责任 没有 约定 或者 约定 不 明确 依据 本法 第五百一十 条 的 规定 仍 不 能 确定 的 受损 害方 根据 标的 的 性质 以及 损失 的 大小 可以 合理 选择 请求 对方 承担 修理 重作 更换 退货 减少 价款 或者 报酬 等 违约 责任 http t cn A6tXTq3M 赞 7 原文 转发 2 原文 评论 7 转发 理由 转发,0.0749074
2022-05-18,1161362515,0,LtCyZjIp9,抱歉 作者 已 设置 仅 展示 半年 内 微博 此 微博 已 不可 见 赞 0 原文 转发 0 原文 评论 0 转发 理由 转发 微博,0.043904025
2022-05-18,6818201591,0,LtBn0ohHt,抱歉 作者 已 设置 仅 展示 半年 内 微博 此 微博 已 不可 见 赞 0 原文 转发 0 原文 评论 0 转发 理由 断章取义 所 见 所 感所 想 所 思 无论 为何 而 死 该死 之 人 不 在 此 列 任何 对于 生命 的 牺牲 可以 心安理得 无动于衷 的 甚至 夸夸其谈 的 都 该 被 唾弃 人 的 目的 有且 只有 一个 将 伤亡 降 到 最低 而 不是 合理化 牺牲 即使 是非 死 不可 死亡 带给 人 的 伤痛 也 不 会 减弱 一 分,0.07527169
2022-05-18,6103005527,1,LtBcZctV0,近日 鸦片国 伦敦 警察 殴打 示威者 对此 一 口 一个 人权 的 圣母 会 怎么 看 哦 还有 移英 曱甴 黄媒 不 会 说 的 真相 小凡 好 摄 的 微博 视频 赞 47 原文 转发 8 原文 评论 14 转发 理由 这 题 我 会 示威者 不是 人🙈,0.16713174
2022-05-18,7295943862,1,LtDavpmJk,事实 胜于 雄辩 看 一下 中国 大陆 和 美国 因 新冠 疫情 死亡 人数 原图 赞 7064 原文 转发 149 原文 评论 1126 转发 理由 绝不 躺平 一起 抗疫 中国 加油,0.9627682
2022-05-18,6818201591,0,Ltz0hiNtJ,白宇 开始 推理 吧 好帅 的 碗碗 原图,0.10007089
2022-05-18,7295943862,1,LtD7ayDQb,帅拉 了 我们 盗圈 太子 爷庄 文杰 假面 王子 撞到 了 我 的 心巴 上 季风号 苏打 的 微博 视频 赞 2743 原文 转发 779 原文 评论 104 转发 理由 酷,0.028758666
2022-05-18,3215131980,1,Ltu5e6mcZ,1959年 中国 木偶 动画片 雕龙 记 本片 以 白族 文化 中 的 传说 故事 为 题材 表现 了 我国 劳动 人民 的 智慧 和 不畏 艰险 邪恶 勇于 斗争 的 民族 气节 1960年 该片 获 罗马尼亚 第二 届 布加勒斯特 国际 木偶 电影节 银质奖 更 历史 的 微博 视频 赞 169 原文 转发 407 原文 评论 14 转发 理由 章 晓华 微博 很 有 特色,0.20891443
2022-05-18,2690549404,1,LtyYtmCot,世界 名牌 大学 课件 下载 地址 组图 共 9 张 原图 赞 182 原文 转发 224 原文 评论 4 转发 理由 转需,0.03148057
2022-05-18,3215131980,1,Ltu6DeiKE,抱歉 作者 已 设置 仅 展示 半年 内 微博 此 微博 已 不可 见 赞 0 原文 转发 0 原文 评论 0 转发 理由 转发 微博,0.05277426
2022-05-18,7295943862,1,LtD3HncMe,姐姐 们 的 身材 管理 未免 太 好 了 组图 共 9 张 原图 赞 1549 原文 转发 774 原文 评论 132 转发 理由 自律 真的 很 厉害 猴 猴 猴 猴 猴纸 瘦 但是 很 有 力量 一 条 更新 女 明星 就是 最牛 的 脆皮 鸭 文学 研究 人员 女 明星s 都 好 自律 酒酿 熊子 姐姐 姐姐 奶思 玩家 🥵🥵 罗伊斯 生巧 野生 代言人 不行 了 我 要 流 口水 了,0.059858367
2022-05-18,2528626364,1,Ltud26deG,听说 今晚 的 月色 很 美 风 也 温柔 晚安 杨浦 原图 赞 11 原文 转发 36 原文 评论 33 转发 理由 杨浦区 全体 老百姓 3 天 3 天 无限 循环 普筛 静默 官方 公众号 竟然 不 告知 还有 闲情 雅致 赏月,0.052176632
2022-05-18,7295943862,1,LtD3c6d7Q,160517 TFBOYS微 电影 我 是 你 的 TFphone 📱 是 很多 人 至今 都 很 喜欢 的 一个 广告 微 电影 拍 得 很 好看 他们 在 三亚 也 玩 得 很 开心 ✧٩ ˊω ˋ و✧ 🔸 你 知道 吗 人家 说 在 十五六 岁 交到 的 朋友 会 是 一辈子 难忘 的 朋友 🔸 为什么 🔸 因为 青春 啊 热情 的 夏天 挥洒 的 汗水 炙热 的 梦想 还有 热情 的 少年 当然 一辈子 难忘 了 🔸 能 认识 你们 我 真的 很 开心 http t cn A6XxrtoX 赞 4368 原文 转发 756 原文 评论 413 转发 理由 超 可爱 啊,0.054074448
2022-05-18,2690549404,1,LtyRnAxKD,2022 5 18 如常 的 生活 如常 的 上海 回来 的 脚步 越来越 快 了 组图 共 3 张 原图,0.057959184
2022-05-19,5618699626,1,LtEBuv1Aq,15 分钟 下 腹部 燃脂 塑形 训练 方案 运动 茶 多 酚 茶 健身 的 微博 视频 赞 6 原文 转发 4 原文 评论 0 转发 理由 转发 微博,0.072582245
2022-05-19,3215131980,1,LtE2cFyzG,🔥 kimfrench87 的 臀部 训练 计划 1 ️⃣ 哑铃 深 蹲 2 ️ ⃣杠 铃臀 推 3 ️⃣ 杠铃 罗马尼亚 硬拉 4 ️ ⃣T型 杠 弓步 深 蹲 5 ⃣ ️壶 铃 臀 推 6 ⃣️ 自重 深 蹲 7 ⃣ ️杠 铃片 前 平举 🔥 kimfrench87 的 背部 训练 计划 1 ️ ⃣杠 铃片 单臂 划船 2 ️ ⃣ 绳索 交叉 下拉 3️ ⃣杠 铃片 弹力带硬拉 4 ️ ⃣ T型杠 俯身 划船 5 ⃣ ️ 绳索 坐姿 面拉 6 ⃣️ 杠铃 罗马尼亚 硬拉 http t cn A6Xi5ouB 赞 92 原文 转发 24 原文 评论 2 转发 理由 转发 微博,0.04653692
2022-05-19,3215131980,1,LtEKK7wEM,核心 腹肌 训练 方案 动作 1 每 侧 训练 12 次 动作 2 每 侧 训练 12 次 动作 3 训练 15 次 动作 4 训练 40 秒 训练 3 4 组 运动 茶 多 酚 茶 健身 的 微博 视频 赞 181 原文 转发 161 原文 评论 12 转发 理由 转发 微博,0.026627488
2022-05-19,2640425803,1,LtMgHaXMq,抱歉 作者 已 设置 仅 展示 半年 内 微博 此 微博 已 不可 见 赞 0 原文 转发 0 原文 评论 0 转发 理由 陶 疫苗 连 个 后勤 都 没 的 做 的确 是 一 棒子 打死 扩大化 了 余亮 余 不是 大 钊 给 我 解释 解释 啥 叫 最 科学 我 一向 反对 别人 冲右 边 陶 医生 打棍子 但是 必须 警惕 专业主义 暴政 这是 西方 反法西斯 学者 写 的 启蒙 和 法西斯 中间 只 隔 着 一个 专家 这 叫 棍子,0.045065183
2022-05-19,2640425803,1,LtL8Nc1Kl,年度 最佳 搞笑 图片 原图 赞 1715 原文 转发 127 原文 评论 120 转发 理由 其实 没 一个 预测 对 的 也 是 要 有 水平 的 张文宏 医生,0.053541593
2022-05-19,3215131980,1,LtKS3D3P8,免费 午餐 爱 是 共享 人生 百味 今年 是 免费 午餐 走过 的 第十一 个 年头 十一年 来 免费 午餐 陪伴 着 超过 39万 孩子 度过 了 一个个 快乐 温暖 的 童年 我们 最 开心 的 事 就是 看到 孩子们 满足 的 笑脸 未来 希望 有 更 多 伙伴 和 我们 一起 守护 好 孩子 们 的 这 份 简单 幸福 免费 午餐 的 微博 视频 赞 385 原文 转发 1936 原文 评论 200 转发 理由 转发 微博 加油 哦 💪微 公益 虎爪比心 虎爪比心,0.04038603
2022-05-19,6818201591,0,LtGwa1YaO,白宇 超话 心 白宇 开始 推理 吧 于 千万 人 之中 一眼 认出 你 因为 别人 走 在 路上 你 走 在 我 心上 组图 共 9 张 原图,0.046556007
2022-05-19,6818201591,0,LtMcirAVT,风起 陇西 今日 收官 隐藏 在 重重 迷雾 下 的 谍海 暗流 汹涌 这 一路 我们 窥见 乱世 小人物 的 飘摇 一生 也 见证 他们 在 逆境 中 的 英雄 抉择 信仰 有 多重 代价 有 几何 风 大 又 怎样 感谢 观众 的 陪伴 与 支持 风会 将 这些 故事 带 去 更 远 的 地方 愿 我们 的 理想 永远 炽热 闪亮 组图 共 4 张 原图 赞 3540 原文 转发 1617 原文 评论 1502 转发 理由 白宇 风起 陇西 风 大 又 怎样 恭喜 收官 江湖 再见,0.06921941
2022-05-19,6818201591,0,LtHLoa05T,风起 陇西 滚滚 洪流 奔涌 向前 理想 光辉 永不 熄灭 合作 媒体 监制 电视剧 风起 陇西 的 微博 视频 赞 4694 原文 转发 3104 原文 评论 1717 转发 理由 白宇 风起 陇西 有 新鲜 的 海报 哇,0.0681388
2022-05-19,5618699626,1,LtEzsmNq1,中考 文言文 阅读 的 考点 知识点 及 训练 组图 共 9 张 原图 赞 4595 原文 转发 1629 原文 评论 1336 转发 理由 转发 微博,0.05019709
2022-05-19,7295943862,1,LtLKI72rA,机智 10岁 女孩 捡到 带 字 纸币 报警 救 11 人 请 帮 我 打 110 他们 有 刀 近日 内蒙古 包头 一 名 10岁 女孩 捡到 一 张 写 着 求救 信息 的 20 元 纸币 随后 与 家长 一起 报警 根据 纸币 上 的 信息 民警 成功 将 11 名 被困 传销 人员 解救 经 了解 这 11 人 都 是 被 网友 以 找 工作 为由 骗到 包头 孩子 捡到 20 元 带 字 纸币 报警 立 大 功 http t cn A6XioO93 赞 5690 原文 转发 348 原文 评论 392 转发 理由 锅屋 蒽衮 养乐 多 多亏 小孩 机智 意识 强 孩子 好 聪明 解救 了 十几 个 家庭,0.055120524
2022-05-19,2690549404,1,LtI8RaayB,早安 杭州 · 西湖 风景 名胜区 原图 赞 0 原文 转发 1 原文 评论 0 转发 理由 五 年前 的 今天 在 西湖 边 今年 居家 抗疫 时光机 带 我 回到 了 过去 你 也 试试 微博 回忆,0.04756295
2022-05-19,5287998142,0,LtLQZw9dh,人 活 简单 一点儿 就 没有 那么 累 IQ卡 的 密码 呢,0.1555035
2022-05-19,5287998142,0,LtK6ACxzy,建议 专家 不要 建议,0.20589356
2022-05-19,5287998142,0,LtJxGquiY,悲剧 之所以 让 人 记忆 深刻 那 是 因为 在 遗憾 和 伤感 中 寄托 了 人们 对 美好 生活 的 向往 IQ卡 的 密码 呢,0.0497336
2022-05-19,6544051137,1,LtEe0k146,清华 大学 国际 关系 研究院 院长 世界 和平 论坛 秘书长 阎 学通 谈 俄 乌 战争 北京 犹太 思想 的 微博 视频 赞 992 原文 转发 203 原文 评论 138 转发 理由 专家 的 说法 来 了 笑死 子午 侠士,0.71621186
2022-05-19,6544051137,1,LtEJoqBCi,kefu weibo com faqdetail id 13216 赞 0 原文 转发 0 原文 评论 0 转发 理由 幸灾乐祸 素质 真尼玛 差 福报 来 咯 评论 配图,0.047197033
2022-05-19,6544051137,1,LtKb0e22F,抱歉 作者 已 设置 仅 展示 半年 内 微博 此 微博 已 不可 见 赞 0 原文 转发 0 原文 评论 0 转发 理由 转发 微博,0.060786914
2022-05-19,5489863321,1,LtDqHqWqU,俄罗斯 宣布 34 名 法国 外交官 现在 是 不 受 欢迎 的 人 俄罗斯 宣布 驱逐 24 名 意大利 外交官 和 27 名 西班牙 外交官 组图 共 2 张 原图 赞 995 原文 转发 33 原文 评论 41 转发 理由 大毛 真 刚,0.8087773
2022-05-19,5489863321,1,LtDq9as4j,在 英国 的 手足 可以 减肥 了 原图 赞 1106 原文 转发 23 原文 评论 105 转发 理由 减肥 走 起,0.92445844
2022-05-19,2690549404,1,LtIxl6JNa,提高 疫苗 接种率 常态化 核酸 抗原 快 流调 应查 尽查 应判 尽判 不 漏 一 人 应 隔 尽隔 应 隔快 隔 应 转尽 转 抗疫 必胜,0.15210727
2022-05-19,6103005527,1,LtKrRBAjL,原图 赞 201 原文 转发 2 原文 评论 58 转发 理由 中国 2021年 gdp 都 不 敢 列 吗 🙈,0.06900583
2022-05-19,2786215997,1,LtKH35d7G,外交部 回应 美方 倡议 台湾 参加 世卫 大会 解放 台湾 武力 统一 解放 台湾 没 力奷 祸众国 这是 在 督促 中国 武力 统一 解放 台湾 刻不容缓 迫在眉睫 台湾 问题 美 日 必 会 插手 早晚 的 事,0.06446284
2022-05-19,5287998142,0,LtLSE6If6,俄方 在 亚速 钢铁厂 内 发现 乌军 遗留 的 孙子 兵法 现学 现 用 所,0.13607325
2022-05-19,2786215997,1,LtHLdwFwB,上海 武康路 警戒线 拆除 居民 打卡 上海 官方 和 媒体 轮翻 造假 精选 评论区 的 都 是 外地 的 上海 本地 的 大部分 人 都 在 骂 http t cn A6XiK7xC 自 媒体 时代 外省 市 新闻 媒体 是 给 外省 看 的 实际 情况 还要 看 居委会 的 要求 其实 至今 买 菜 难 的 问题 还 没有 有效 解决 不是 吗 上海 发布,0.049171146
2022-05-19,6242457186,1,LtDUQsnL5,确实 黄浦 春马 的 微博 视频 赞 1187 原文 转发 228 原文 评论 123 转发 理由 重工 组长 于 彦舒 草 风魔 无 下限 西华门 鸽子 惧妖,0.0388924
2022-05-19,7295943862,1,LtEtOw53W,抱歉 作者 已 设置 仅 展示 半年 内 微博 此 微博 已 不可 见 赞 0 原文 转发 0 原文 评论 0 转发 理由 发国 难 财 就 该 被 严惩,0.7142251
2022-05-19,7295943862,1,LtLILhNEX,人类 或 将 面临 二战 后 最 大 粮食 危机 之前 怪 我们 顺差 大 非 要 我们 买 他们 粮食 现在 粮食 危机 了 怪 我们 储备 多 的 都 是 🇺🇸 组图 共 2 张 原图 赞 10336 原文 转发 1411 原文 评论 179 转发 理由 哈哈哈 哈哈 哈哈 布朗风云Canas FY 共和党 一 笔 写 不 出 两 个 共 字 让 你 打击 买办 让 你 芯片 自主 让 你 人才 回流 让 你 强化 国防 让 你 注意 粮食 安全 而 你 都 不 愿意 称 他 一 声 同志,0.6171613
2022-05-19,5531996071,0,LtMnOjXre,什么 是 猴痘 美国人 你们 真的 是 为了 毁灭 人类 这项 事业 好 努力 啊 开学季 开学季,0.7119657
